comment_id,comment,author,like_count,time_text,reply,clean_comment,like_count_numeric,word_count,character_count,comment_type,sentiment
UgzkgMwcZQZu1E56Kt54AaABAg,FEAR PROPAGANDA,@bridges006,0,2 bulan lalu,False,FEAR PROPAGANDA,0,2,15,Top-level,Negative
UgxKEP7jNXYYwZEq9ad4AaABAg,If it gets rid of BBC fake news bring it on. Safe and effective. Save the NHS 😊,@censorshipBS,0,2 bulan lalu,False,If it gets rid of BBC fake news bring it on. Safe and effective. Save the NHS 😊,0,18,79,Top-level,Positive
UgwIZavKcwDD3hmMRsN4AaABAg,Jesus is coming repent! Before it to late the Bible already talks about this🙏🏽,@GinaLovesJesus67,1,2 bulan lalu,False,Jesus is coming repent! Before it to late the Bible already talks about this🙏🏽,1,14,78,Top-level,Negative
UgwIfS5SPcKMoE0ix1V4AaABAg,i blame trump.,@TheRestrainedHunger728,0,2 bulan lalu,False,i blame trump.,0,3,14,Top-level,Neutral
UgxbYK_c-pd5B3gMtEV4AaABAg,The end is here look up guy McPherson’s work say goodbye to vegetables say goodbye to agriculture and see if we can keep living. None of the animals are gonna be able to keep living. That includes us.,@more-insects,0,2 bulan lalu,False,The end is here look up guy McPherson’s work say goodbye to vegetables say goodbye to agriculture and see if we can keep living. None of the animals are gonna be able to keep living. That includes us.,0,38,200,Top-level,Positive
Ugxp4AsR-PmhgPBTkXB4AaABAg,"Damn. Are we going to hear good news? The only good news is Arsenal winning the league, but then again Arsenal is the most hated club in the world 😂",@floppydisk9541,0,2 bulan lalu,False,"Damn. Are we going to hear good news? The only good news is Arsenal winning the league, but then again Arsenal is the most hated club in the world 😂",0,30,148,Top-level,Positive
Ugz78FErW823qrujEFN4AaABAg,Who are you trying to frighten? Im 52. Seen some weird weather over the years. But the younger people will just be scared. Moron.,@misspiggyyy1974,0,2 bulan lalu,False,Who are you trying to frighten? Im 52. Seen some weird weather over the years. But the younger people will just be scared. Moron.,0,24,129,Top-level,Negative
UgxtDw57KnXixq_hAgF4AaABAg,"You work for the bbc !!!!
How can you be trusted.",@BazzaT-d4h,0,2 bulan lalu,False,You work for the bbc !!!! How can you be trusted.,0,11,49,Top-level,Neutral
Ugzgvu0-ciIZnKjgGlJ4AaABAg,"usa israel and world leaders only cares for more war .
whats the point in pointing at the wrong directions.
Trump netanyahu and all does nothing but supporting wars.
LIVE LOVE LIFE.",@zlee2656,0,2 bulan lalu,False,usa israel and world leaders only cares for more war . whats the point in pointing at the wrong directions. Trump netanyahu and all does nothing but supporting wars. LIVE LOVE LIFE.,0,32,181,Top-level,Positive
UgyEO_dme4LVmB6Nc3x4AaABAg,And yet the thing that people in the West will worry about the most is potential migrants fleeing their wrecked countries… wrecked by the West…,@LightW,0,2 bulan lalu,False,And yet the thing that people in the West will worry about the most is potential migrants fleeing their wrecked countries… wrecked by the West…,0,25,143,Top-level,Positive
UgwvtRQc-OHmAIQRseJ4AaABAg,Been saying this for last 3 yrs. more bolox,@MickeyBlue-eyes,0,2 bulan lalu,False,Been saying this for last 3 yrs. more bolox,0,9,43,Top-level,Positive
UgzbixC8kahlaCmcXPV4AaABAg,Our Sh*ty TRASH GOVERNMENT are still busy discussing politics and probably securing their money from tax payers to pay for their trips to the north of the world to avoid this calamity. that is The Philippine Government,@Goyo_FX,0,2 bulan lalu,False,Our Sh*ty TRASH GOVERNMENT are still busy discussing politics and probably securing their money from tax payers to pay for their trips to the north of the world to avoid this calamity. that is The Philippine Government,0,37,218,Top-level,Positive
Ugw7Q6evCyIpESGEhmx4AaABAg,"We are the parasites/virus causing the fever ... The planet is hurting .... 


This is just the beginning",@Phoenix00797,0,1 bulan lalu,False,We are the parasites/virus causing the fever ... The planet is hurting .... This is just the beginning,0,18,102,Top-level,Neutral
UgzE8UlNyrSp-9h8vn54AaABAg,Bush fires in Australia  again ?,@yatteyattahpottery,0,7 hari lalu,False,Bush fires in Australia again ?,0,6,31,Top-level,Neutral
Ugxr9wbOA3ihVeXQxw54AaABAg,So they can't predict the weather tomorrow accurately but they can predict this way off in the future?,@dwilla88,0,2 bulan lalu,False,So they can't predict the weather tomorrow accurately but they can predict this way off in the future?,0,18,102,Top-level,Positive
Ugy8uyhNNqOvHA76UFN4AaABAg,"Unfortunately this so-called meteorologist works for the BBC and will probably be ignored by most, not least because the BBC has been at the very forefront of fear pedalling over bug lock-downs and climate change.  The majority of people would like the BBC shut down.",@tonys7620,0,2 bulan lalu,False,"Unfortunately this so-called meteorologist works for the BBC and will probably be ignored by most, not least because the BBC has been at the very forefront of fear pedalling over bug lock-downs and climate change. The majority of people would like the BBC shut down.",0,45,266,Top-level,Neutral
UgyNTNPkZNDZ81VveTR4AaABAg,Destroy all A.I. We don’t need it ! It’s wasting so much drinking water !!,@Sunshinepoobum,0,2 bulan lalu,False,Destroy all A.I. We don’t need it ! It’s wasting so much drinking water !!,0,15,74,Top-level,Neutral
UgxrwNpGEX-OdpCUsqR4AaABAg,The Elitist plan B for a human hard reset? Nice Billion Dollar Bunkers pals!,@Mickey.Thai13,0,2 bulan lalu (diedit),False,The Elitist plan B for a human hard reset? Nice Billion Dollar Bunkers pals!,0,14,76,Top-level,Positive
UgwhAJ_ePedOUjNEY4l4AaABAg,"Uh huh the same bs that London will be under water by 2020

There'll be no snow by 2025

The world's oceans will boil by 2050

The world's coral reefs are all going to be dead by 2030


Lies lies lies lies 

Every single climate change lie has been disproven in real time",@Wamsubnz,0,2 bulan lalu,False,Uh huh the same bs that London will be under water by 2020 There'll be no snow by 2025 The world's oceans will boil by 2050 The world's coral reefs are all going to be dead by 2030 Lies lies lies lies Every single climate change lie has been disproven in real time,0,53,264,Top-level,Neutral
UgzwpoNhAvJ4hXdAGSF4AaABAg,Ah yes good old American weather control.,@CIA.Langley,0,2 bulan lalu,False,Ah yes good old American weather control.,0,7,41,Top-level,Positive
UgzAKdncrdDWkJqMYml4AaABAg,"Yeah its not like climate activists and scientists havent been warning us for decades or anything, people are sheeps to those in power and will sit idly whilst their home is on fire. Humans will become extinct and it will be our own doing, The earth deserves better than us.",@ymakams,0,2 bulan lalu,False,"Yeah its not like climate activists and scientists havent been warning us for decades or anything, people are sheeps to those in power and will sit idly whilst their home is on fire. Humans will become extinct and it will be our own doing, The earth deserves better than us.",0,50,274,Top-level,Positive
Ugy0lCCO3WaGl8D7Bmh4AaABAg,Jesus is coming 🙏💖,@cristinadelemon6019,0,2 bulan lalu,False,Jesus is coming 🙏💖,0,4,18,Top-level,Neutral
UgzWfOpxdpw6eYIAl3N4AaABAg,"Ahh yes, if it's on the BBC then it must be true! 🤣
So is this totally destructive 'el nino' related to the other 'el nino' which were supposed to have done the same within a matter of months or years - depending on who one listened to - and yet here we are years later and my investment in an inland home which according to the best projections was supposed to be a beautiful sunny beachside property by now is still an inland hovel in the same old cold region! I was conned! But just in case, perhaps you need to increase taxes again to 'combat' this latest threat? 😏",@ΠαύλοςΣτυλιανού-π9ψ,0,2 bulan lalu,False,"Ahh yes, if it's on the BBC then it must be true! 🤣 So is this totally destructive 'el nino' related to the other 'el nino' which were supposed to have done the same within a matter of months or years - depending on who one listened to - and yet here we are years later and my investment in an inland home which according to the best projections was supposed to be a beautiful sunny beachside property by now is still an inland hovel in the same old cold region! I was conned! But just in case, perhaps you need to increase taxes again to 'combat' this latest threat? 😏",0,111,569,Top-level,Positive
Ugy_OBSra-lP4vrzhSN4AaABAg,Thought this might be true but then I realised it's the BBC so definitely false.,@garethwilliams2897,0,2 bulan lalu,False,Thought this might be true but then I realised it's the BBC so definitely false.,0,15,80,Top-level,Neutral
Ugx5l1LDpMV5LZxyKCp4AaABAg,"El Niño and La Niña are the warm and cool phases of the El Niño-Southern Oscillation (ENSO), a natural climate cycle that shifts every 2 to 7 years. El Niño generally lasts 9–12 months and features warmer Pacific waters, while La Niña can last 1–3 years and features cooler Pacific waters. So basically it is a normal climate and weather event and BBC clowns packaging and selling it as world ending event.

The only thing dangerous and world ending than all these are these propaganda clowns from BBC and other mainstream media. Trust these clowns at your own risk. Always do your own thinking and assessment. btw, nice try bbc.",@Da1its0Uf8oma,0,2 bulan lalu,False,"El Niño and La Niña are the warm and cool phases of the El Niño-Southern Oscillation (ENSO), a natural climate cycle that shifts every 2 to 7 years. El Niño generally lasts 9–12 months and features warmer Pacific waters, while La Niña can last 1–3 years and features cooler Pacific waters. So basically it is a normal climate and weather event and BBC clowns packaging and selling it as world ending event. The only thing dangerous and world ending than all these are these propaganda clowns from BBC and other mainstream media. Trust these clowns at your own risk. Always do your own thinking and assessment. btw, nice try bbc.",0,110,628,Top-level,Positive
